NO_OF_SAMPLES	3000
TOT_NO_OF_CHAN	6
FREQUENCY	100.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2018-06-12, 12:03:29	3873.90348709
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Fx	Fy	Fz	Mx	My	Mz
CHANNEL_GAIN	1	1	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
0.003815	-0.005951	0.768292	0.003815	0.073396	0.002289	
0.003815	-0.005951	0.766766	0.003204	0.074922	0.003510	
0.004425	-0.005035	0.768902	0.003510	0.074311	0.003815	
0.004120	-0.005951	0.768292	0.002899	0.074311	0.003204	
0.003510	-0.005646	0.768292	0.003815	0.074311	0.002289	
0.005341	-0.007172	0.767987	0.003204	0.074922	0.003510	
0.003510	-0.005951	0.768902	0.004425	0.074922	0.003815	
0.002899	-0.005035	0.766766	0.003510	0.074311	0.003510	
0.003510	-0.006561	0.767681	0.003204	0.074617	0.004120	
0.003204	-0.006256	0.767681	0.004120	0.075532	0.003204	
0.003510	-0.005951	0.767071	0.005035	0.076143	0.003510	
0.003204	-0.005035	0.767071	0.003815	0.075227	0.003510	
0.001984	-0.004730	0.766461	0.003510	0.074617	0.003510	
0.003510	-0.005951	0.767681	0.003815	0.077363	0.003510	
0.003815	-0.006561	0.766461	0.003815	0.076448	0.004120	
0.003510	-0.005646	0.767987	0.004120	0.076753	0.003815	
